ID	bias
V2wYxYXJcv7CBhPt	0
j2T9fHhlOoeNZJNx	1
hgVG6KE01rhgb8GN	0
A8EZYT97V327S1BV	2
DU38LI9AngEJBSog	1
8yfYDmBowLRtSubR	0
7o2Y0dCAlA6ONzmb	2
cipxOdMjniisAL9J	0
5U7tJCIhAoq2c2L3	0
4dZNYR5lEJffcTty	2
v6db1IKTKGCKMDh8	2
brUf4z4n9mfmdYzL	1
r9oNRmuKuvYnxqsU	2
Gd7F8WjcvcTv0dh0	2
nm3PS9yKC5gw4BlT	1
qEPz23eHF8w2KeMP	1
bp3mCXvfQ7joRbD7	0
vRQSAevQJjnR1xZT	0
sry4hakRQklts09d	0
0mCkCAGWdx0fnaC9	0
74PB61cWdAD9l4L8	2
jyp6NsQnDRZFgm3s	1
rBoAgS3yvUNuHIld	2
IFBBMUCOh2fOr1Y6	1
JykUh1IYiZRuGamF	2
UZ83NxSuYSFxip3Y	1
pPJGXAq5VM1lg4T9	2
njUU6lPjk0tl5Ghw	1
tRh7Zcjmqcv7mGyL	1
vUbMTHk9Eu3pP9kQ	0
vzN896rNQ7pO88aB	0
CgVu3kpVLZNBHVa3	0
kYcWDjNcfqKMD1Xi	2
lKmKpkTDfKpWZYFB	2
d2ZrsUC6v6f2pA8z	0
D3Xki7AdXbn9Rv4w	2
3ylcNrBetfQFcfUZ	2
Y5EroqPLngNpEnLB	0
Z4rRHWYvaZwjqhvA	0
HcuJ3UZXHWRnLSst	0
eqS8bvDVJpLS5vj1	2
ujjbMlgYghER4K54	1
LFqpmLKINaFWmTgy	0
R8lvt0uQJMSi8OhR	1
0LZiZgAY2dzyug5Z	2
VqFoHE2uUvn2clRC	0
01uTV2haK8JSt2sw	0
UzZbGRkbuE6w4mVb	1
otn9dK9eYpRIeEWQ	1
9crfhwVsrBWKOXQx	0
AWDuB6fsk68XDycX	0
hEpUEYTnKzKMAljT	0
8BFbdPgvlldSMmX4	0
pqZFSPrdUIPUAMrB	1
Shf6NAW8cYvMxRuc	0
GWFq10JFPFFmiUfP	0
KiCGdvUISrbLUmXr	2
8a3EhR2YBily7Td0	2
3DGn8Vo1ve0IDt8v	0
ME8p7sZZpHRAz56H	2
qnWMmG4dcsQw0w6R	0
Z4sPqPn7tAGeE3KL	1
ZYffVDfZk1lk3nez	2
mSuingRYmR0T3B0j	1
s7UP6BIYJh3XntQ1	2
GuB2L9iQTAfluyPX	2
cTxUsDl1fRDoMXGE	1
qWqebvFP2SrUZ0hE	2
5k9oLMGrLPtpwWU6	0
CCdb4JKTunlGkbkK	1
hvft2XY9yBi5422t	1
71CM3HX9sEosXjOg	1
VnmFcDFEeQEbwVeL	0
YC7I86xxFetjko3J	0
0t2wFHxkEHIEvBd0	2
vW7gx7IksmLcbdVH	0
Hue82EW0en4fxzKe	0
wWSJ4Km1YUdnB81j	1
Mc7oElD2vetQgf54	2
KwzFTcon4R0N907O	2
ODZ7ZVn62VIkdEH0	1
MA1x1mPJxq4uBhgO	1
Nwm2vNzNiJb2RHNd	0
o3WTHMXsUOUQjucD	2
7MmjgpxawTPulQnY	1
riCvLGDAKhZal1pU	1
zddyGKOUqCh1Cq3s	1
rIgyz6AKWBjgvTSv	0
E2LmCZRpDCMAjJru	0
9Bjo9Tui02bSc1ke	1
NYFxcdXjGTvvHYUN	1
Aj7thPpgmD8XVfxu	2
5J9POabuOUmz5OF7	0
KAqy2ZOfD4MRuDwa	2
u6N6f12vsK8IhBc4	1
zmh6iOIXaFg7oUsz	1
C4j6HIebzETl6Kg2	1
KK0zHmRWyQoX4Ys7	2
snk7Ig1nyg8G6Toy	0
J3I2DyDk0aTW7Sap	2
wy0CX1DONT4jN107	0
BbHeEQkTGjbIghXr	2
wxJgCSH8NbsgTT6H	0
4i4Ecs4VBLDBCnRu	0
32sfIOF2dmXFLTZp	0
u9lxd531558viD2K	0
2ev1tLu2Ek6NCWbb	1
tjm3nc31lWYTTgC5	0
EBhOJJmL8V7AKwy5	2
0RJ5ujTey8OuqTeu	1
IgcAG6z0pZQcM10a	2
IwqpbjgvvsniiX5D	1
rE0CfdfD3gu0EkBh	2
nRVhRQrlqN4s7S5E	0
8wQqZZ9hvm7q5eW8	2
oC1wAaa6A67wSu8B	0
mOSL5HdAqk0W7wJ0	1
y2qvmZpwJwUGIdzW	2
MtNTAMzuVuQR5Lqc	0
RMapmemlRMXce4wN	1
lynxWgSvZGx6J1Di	1
TjKhn3xkdE7KTPtt	0
tu1GGOdVMbAcd8Xq	2
9nDpu2cmncpXdj3K	1
daJTK3fjrLmZN61K	0
PYBdgANveDrGJv1M	1
nVLN06tqCbc4oEXK	2
lQ71AI9brpCXOzAZ	2
GOQsmN1JCkksMxq8	0
KdffdM7g1jq4VU44	1
xfXdhghpGiznjjqe	1
HlwcTEztUtQpbhC8	1
44SWMgntfJVzXihL	0
VK71dMnEkg9kVWqx	2
2B6KlRlLzv5P6Tpm	1
7duz5aWW72uNDhpU	0
v12Uohwyek5TJCmd	2
ok1XpcWPdtfqQna7	2
nNDTQtheqQ1gCYfi	2
c8KDNDAxIC7AIXSx	0
N7Kh1Hh2cz16RTwY	0
QiyvoOSIzsKzUcYZ	0
Vx2THdgxafK4EFY6	0
lv0ZtqsoBcr2vMxP	2
kUbEeZN0m2zueWHi	0
bOEghgK1TElfR5ic	0
AwL7Wp5EUYcMFEn8	0
ZB2jsvIxBFpgGtf3	1
ByHZ1jPdxJpy40dW	1
Kdrqyq7XD9sNpTsk	0
yl6XMFyhVhiPXblv	2
9RlJ7DaL5QW57Qop	2
pOAwBKBrWZeixwOo	0
kThvgzOMbkYGnHRj	0
icrttKOqy8QhNQ06	0
yldSxQ3Vyzd0pAom	1
Vk38Voj8tL7a1HVV	0
eINR1dD3q8CzEUT1	1
vaBIYxAX0sE37rz7	2
uNa5PCl2UCwYNTsy	1
pwAN1DQwwVjy6wUt	2
8hWvB6ht4CiOWc6D	2
o3ybmvrVN6DJnNWY	0
aZ2NpoXUDJ1uAxrr	2
PYhlgtm33UfdWuqs	2
lIUdaUzrHgdBMdPu	0
j15Ql5q6XGZdHTAL	2
QKC3MDY7CYRVvja8	1
mMORYqPiPo3I2G6E	1
r0pmX6qz6oD1YFEq	0
MkoHpXm9Gl6mUPJj	2
CbL9X7WJY294O6b4	2
20q3P2VMlisaxzbp	2
kKyRY2wepbNzDTDR	2
74cEJVGLIEupqJKE	1
dZzxuhElgEk3bozV	1
MoiEgekkjyEClZBl	1
3aDlBN8jve3V76t1	2
bNEnwFRxq7wATn0Z	1
ajV2X05SAIdaSahN	2
hQ2tmIBwG7GACZA1	2
brC238xwgpLGhZ20	0
Wi05MYLGTDEHfEnh	2
OxmbsySjeo4SORdB	0
nnBnMrh2Xwn4C0QP	0
TmnbrvaGZ163mFOK	2
Cyb4qLJCipibu1KX	0
s8fl404OVgIDpOGA	0
O16MMY0iNMVMrp08	2
21djf1IH5bRfu0oq	0
BEV68s7niV4z6nNr	2
9Oq1DRKyUPJf07pf	1
hX4nnhqLkjEHpgTc	0
IG2nSfVBhpf6VMaU	0
x7ilwPpDdbl16jHS	2
85ZM2gADvWIqiM7l	2
jJWHuqrWSqtSKqHl	2
kjcveYflxXvjD93U	2
M5VxxFtIHUsziXSJ	0
0ZnwuC1xU0gld8iF	1
lapPUBTPJWOFUqK4	0
Bpy1J3wvPaQhzYZf	0
IzmNC3VK2DXaTAWl	2
6NyOwQEvAhYddP78	0
XTf3QvgQOFsVGPCj	2
2jBxGS4dWGjs9qfQ	1
2Q8gCMO2rCSlOw1s	1
j1OPL1CqfVkcy2Y0	2
GfZFaZTSjLcLArz6	2
3slFazxaAWluUvfm	2
T4eu63HPuRrljltg	2
LM9MsqgEiyF157z6	0
bUPfGfEV6FDC075v	0
WnLn5L4fgodwn0gf	2
VAtZ7Gr7gIk6tRjy	0
4WIRQz9Y1gCG8rji	0
lUiEfNbP1Ueep3e8	2
kDEX6eQaHoGyvTsa	0
n8jOh8yrnrYFkc4d	1
mKzQO9xBCx0Bfl7Y	1
coDkQeSrJTlE3OEv	2
LuvU9PnCLDkpZg8N	0
sQBT9acjbU0UNBYq	2
PcS7rEFaDSca4KPn	2
EDhr1Aofexzls3dz	2
ROaqsQqbmgus8EYW	1
TRg4tJFYdrVIG9f3	2
2mTrd09khCq4Otov	0
VkjL5MTB2Q6Ym5Bt	2
Q2AuSqNd0nC40IpF	2
wWfqz8wfERYcKIYJ	1
Mi1HtUUX6hFtqkme	1
mksYsXoMGmIAban2	0
ow8OEdBoFb9iWFBe	1
tHJTujfQfeV1ckQH	2
sOkBizpFv0EPSUrw	2
ksU62nijh28AcSTY	2
vZZJe0nwbFr36Tdx	2
3SpRsLqJxita0e9J	2
JLG2wUnpx4hjA4n8	0
uFHjifEASLSIwwVJ	0
GRw00WlOrOPFWb80	0
aKAGhqwNxkaMSySV	1
X402pqW1T2jEbdVD	2
lJ8CemkBKHzkSqvG	1
xjaBZMm8Qp6vTBAC	0
FhzTHOgnCEiDHfJW	2
RLq1kxL3XnLwNL2z	2
lWJgB4yQbQE7mpap	2
mC06XQgbjuYar5iT	0
QuzbfdBXQHxFO5oT	0
kWhTFBxpFjTEJVL9	0
YfZpx0oaE9FvCcCo	2
6wtbEhtrYKfHoXoN	1
rw6nIk253MxJa90I	0
Yq0SgxcNYNPaDnc9	0
bohNjikvjcPyvgjP	2
n77eJ2jVMr711xAb	0
BLJzltFaKeQF3w6E	0
UpBZjOSaAEIoSTzC	1
qazFHeihilXjT2nD	1
9SXRCTNHvlh2q77M	1
bE2Fw7lthLRhYbOE	0
ceCuA7yA66t7V7pS	1
iSQkiR1TwZ7Yb9bL	0
VX0jHxcj7Gq1dEvg	2
nO14Wj9VwGIzn7Tg	2
3yzBDiKZxr0JV4oz	0
xu6JhjSJdp7n55AM	2
PPjESkXfBHuZAWoL	0
cI14DJoNv9IYWiQL	1
0nLqC07sGpqA0GJ1	2
WIy5HovTwUJhkxZ1	0
0ubG74BlXbhGTwp6	2
SyoyODTOzXU2Wqz1	1
cvWOpaEFkiLug5nP	2
6edgeLi0t2UXe0vB	2
iJyVe5I5I3XsIbmG	0
xKP2RK5ZIEFzg0ec	1
XSRmh64Hup12lraB	0
jOPoynBUKvQUMQVQ	1
f3pjkoUqVS60lHkR	1
6nadRoDtYwddZGEy	0
IpOXcKafMpGWrlpm	0
nTt3awmjNwgEAIdV	0
sUGlr14BIurviRrM	0
bXOvsaEElJwu9EYg	1
JfEqLDcNmfEFF8aP	2
yfUgYAprUpt1WChH	2
V13QmeCMCWSY8S9q	2
53gVFC4DDRUmuIyr	1
rMstrf29Am0VqNgV	0
QUokDMl8WnZCaPGp	1
bCQnYtJ5pWCJR70u	0
oDOGR0ZHQyswZm7v	2
J5imIZ9LLwEqdQdL	2
HQqXYu7J4DEZ5Kmd	2
dciR9LafWrUFVmCV	1
CQ3mThaF2IG4kvQZ	2
BLNCtPCRvTkIaXCj	1
aTZOJW1cWZtZMRP2	2
sSLFP5qdhG7oX2CZ	1
aVPGtL3G15Ead38m	2
eEgqy52l54xA262x	2
8OuzAjDPIj9rSgEa	0
75jDHQyD2oZTsXr8	0
Pn2JzxfhYkEZwd0S	2
Kx7S5e0j9MN5eIQz	2
MH2lS1u5DuZNq8j7	0
rkOkk2zCg3BVgrJC	0
r1jIH5ic9UzLdbBe	0
oTN3Zjufvlg8722e	1
2aXBzreas7NVF1oy	1
jj4AwVQy36GUBMJf	1
3pJqrJSTJbAPqiqF	1
5QQTNDUAudwpHp2e	0
nL5s5yBXjds2yIbO	0
nt2DtWvv9RYctjkV	2
zXxVjsLTAXuyvHPS	1
peOx5aTBkWatszew	0
G4eKFbyr3pZFjvGV	1
wIewP38qVF63TMfi	1
7ytsLATP3IysXH1e	1
euu8hguVyH1d9QFC	1
CYtAzeeFViHIXSkd	2
AROxNSewNwi97yVw	0
6FRgFNDb41PHobTf	0
3SPdC85Wgqpeea7I	1
qRApvTYAyAnLHx57	0
qcUXKHokwUGB6w5b	0
L1SF3eSXxN6Xtaj5	2
GxiAiyvuTLNIXtr3	0
aineTUX0010U4tkb	1
2gzcyq2YaRO6G1Xq	0
WdBN9gEXCrmfh8fu	0
zLa6xEOYbGZ2xGEv	1
21rWIIPocgpKPouT	2
J9tITXT9Cu3c7RWY	2
IUgYNmxs3Snb4qIL	0
xGJgzeVDlPY5M1Q4	1
MWdrhYp6LGrTA7QV	2
W9rIH819Eu2McogZ	2
YaVaTHok9jb2tMPW	1
iWAYghq4Jlnt27st	2
x2zQ8DTCS8oz1V5U	2
fRrPTUZdZEiTQcud	0
uTbOVyDxaocY0a2D	0
PvhaXYV6BKjsNeTa	2
7aoParGJgIhmoxJg	2
MpImV70Bkbj5HBgt	0
SGC4CQgqnw56Apqt	2
pQJECtTV6TLtFFI6	0
S7WM6sn0vgVUP2up	0
b3Zn0id9o9hUsQUv	0
sobTq2DnMBovmJRe	1
nOVWKbQTJ0hUyaV4	1
3prtWEj0but61hrN	0
TqPKTmrWR7zkHyQD	1
aaOlTblWEpacjAN9	0
2PDGjzo6foHjGt2m	2
lDi616gYnOgsPuDk	2
VxOuYWE1jfHqEM3Q	1
bEcYBiXG6DQS947s	0
ZJuKWj1WJEZ2Uzml	1
azGDMzQ1SHqqeR3O	2
BF8qoNVxCwVPhSUO	1
LFpyU0JwiPUqU0XO	2
34K9DwjVO8Y5eBLy	1
ZiGvOfXFshmJM4Nv	2
nN1H7qUWwFX45VVe	0
kmLDfGzTMpTZksHu	2
6wRv9CNsETb1c5eo	0
hpAHurLo4S5K2scu	0
LeeI08nOyejzOh19	0
JsJjvAHNW4aMhf4K	2
Txpa5ityckTm4VnI	1
YKq2i9mZrg8S1mld	0
sOuTLYSzqSUGv1j5	0
LNiDo13oNmOWY432	2
07wfzJFhd2auI9wH	0
zsHoXz0UI0uYuCba	0
x0cICKSblw0wVbYK	0
4aRq1r5Vrpf9mVb5	1
Z7UiPsUdaMmp2CZv	0
G4RuKxvevKT60sOh	1
j7ghwDUuAyHZJOo6	0
bHZgAd0ZZiymv6Vh	2
CQt3PDEiVbYYI29z	2
hZ9S2tG69GOH0S8y	2
4iYWkGcFVltDhpjO	2
0DEXAqIIQ76eTtie	0
X9JeCtlZyrUtOiny	2
LxQcErO3VzkDu1fa	2
nbaHc7mVRoWoGA9t	0
FwzusOG2kfF8fLQH	2
vLDFwCU0D7P3G8Nx	0
xAYu68ougejodbvd	1
zVJKrSdNWXHxhfNY	2
ubeoe6Y4c9frGa1O	2
WSfb3KIl5w03tBVV	0
uPHatGKf4CeNGizo	1
AbSyd3eBlZZDb8Oq	2
dv8KATJHI4I92k4X	2
3UYOrZ7sH6zmFXBA	1
7UwJEjQjKwc0s18T	1
jDFhCzzLvcTXuyJG	0
pxp8UVxAzyCoP9TR	0
zafuCfGo1p9fldpc	2
u3b6w45Fz9LWRPRY	1
aekvyCPY95T3WEYP	2
gEPu830judj67NbR	1
eeh8lU1hp6uV141b	2
ScdJLDMiN4eBUt4y	2
QkOPMM8HxDFnvpQB	0
A7jBl1AHFI7zXE2H	2
VIZzzlCsipWz18i4	2
TAlKSmvoAWFQa5go	0
N0fK2eX1Kgp3KWbA	0
D0395AbbC4GnLLYl	2
nxeeZfDYN09IJm2N	1
CcgcmFibNlhGpv8O	1
1Y0YouSsMZnn1OE7	2
Ivlt4DjV2bPr0lKn	0
adN3AVSglHiLcQPI	2
04LMZKp2iS2nxrYo	2
201ncjRHRIGEXo0d	2
qp21HMYf6a4E7b8y	0
RA58XF9S6G27mqom	2
sx8zS3qI7ZJk5Q2E	2
Y5jFLVka2cRvPL55	1
rttMnSfHdVMkZm0K	0
aCtZzn7X2MP01THw	2
YH9IFDasBgWl99vm	2
QkprHF6Tx6Dcv2dv	2
CzvUGfIc0Su8FSRe	0
kFWaqdQJC3frp3pR	2
XXiYyGy6FceF4Qdz	1
bIO9ZhlV7NYLyFcK	0
JUqTHLoBAcrUTWqB	1
IooKRGheAp6elLlt	1
Ml0AMWjtXWOMjNki	0
ewD47Zns1XkZX94X	2
AXzbu4mH7tskS9u8	1
NhLfJ8rTkREkfxDq	1
Hc1kHqccX7vNORqf	1
znVFleonfAWdssOc	1
qlo5llGB0qOJMSP3	2
NmGr7ws5lLsx8xXQ	1
tZVNd8sXIMKVAKlN	0
koq2t7UYUFpkU5Ow	0
bUKHbBr5DWMGZpDN	2
vns0RjJ5Vwj6KAVI	1
GkExInbOJfBJ0reL	1
BTTIu3245wgaGs0G	0
fjWHtOU7sh8hX6zR	1
GLf0tYkxnCIZdXha	2
IlCqf4pOOv4JNMcf	2
JN5VhlmP3MT9SfOs	1
pHZvSQqrVZSpuDrK	2
giyPDEkDnLV2AIDA	0
hAeionlIGZvXZhNM	0
lRzB2laWdtx50MxG	2
0CelxNKFWKGm6K0D	0
r9LPLfrrPq13WTdw	2
AejhoeskS4RD2nhf	0
BHswZo7iccSDkcRP	0
xV0Mh4AmJFTu5J80	0
KoZHIMyn9CFJh0EP	0
HXvOMa5bGI8exJOJ	1
KZOQaSUgZQCWoYpM	1
GHfHrbhskoAGvWZW	2
Qy5CXIpNtW68ZvoB	0
vTgwwh617iKkF0na	1
GmZwK1Sa93Mb1yMO	2
PBxw4SCRl6LQfpj2	2
Tsi0G4hB3JY8soMK	2
5g3MszOKpAfJh7em	2
XIJ1bBXsSCSpHpef	0
5nCwsESGNzibtOWB	0
2fA49Nc8KtHo5usN	2
JKwqJaQyM2tKJF3U	0
JCiqFQEgZ1NwTmtp	0
1HuyV8FPztRfg0oG	1
wPEmCccdjSlDIpEb	1
CGxdfbIdOipLHbvR	1
NtfcYZvGnh09Kcyw	2
oHuWR5cnB4TbBCkL	2
bNbxCgZeElH5icbz	0
9b7mhtQESqmiex0W	2
7LlvIT3z9s1pzhOo	1
KbdPfxqNGiygVBI4	0
3pLBNfaG5YwSU0s0	2
Jqy5oIZY2ma4gHAu	2
Lfwl4y7fHv8DCfx8	2
GgNFDpxVKMjDYnWx	2
W3cRsLtD8jwf8gxH	1
jCxnnulDGCOmNTSn	0
QxxAHITnijpYtYR9	0
ryHk59fIEHm6iubE	1
gLGJZ0iHdTEZykWm	1
PuVEDlhPUcLwcWvp	0
yEnDIEK7m5HQAj2b	2
cybDiMZZZr7EhgHT	2
G5Q0TVgIWNiH0lgs	0
GiDUOzWEA2xDPE1Y	2
qtxThg54bpoB5h1M	2
Wwv08hnsiYMR7h0m	1
0Sivc1YehlwZr2Xh	0
qrGLmEt01tMBoysQ	0
S6BC3zUWmqzaaGD7	1
zCkbf5gGqcBUgBzS	2
xiUXOb7yXNidkK7L	1
FN4UXfmMIwjNVMFE	2
TkiCfhgaICQEjn0M	2
pZQv2pNEceIVgfeQ	0
a0hdLZ0VXFQ0RBnK	0
a8jCr9iHXZ7hKRSO	1
q1x13j7E2vJjDATO	0
MeGtr9HdVtqeAf1v	0
xTHY5X3rEiIqPg6z	0
psgekRMxsIPD4tJY	0
ZUPUkh08lZjbsFFG	2
TJN1II2A7OjlFNEt	0
yleV7RmxPRL6kDpO	1
ePZpNmvRcfItC9KI	0
wZXVyTKNa4Yk2FAA	2
eUNJOn0JQL0buwdc	2
2jo6ao0Tc6STAXjm	0
csLTORv9tKafl3LF	2
ZwDm5FoELD08ldux	1
Jiu9jYO1L2vkP4M4	1
kyKA8UR3cG2eXx1o	2
pKO0KOdJ738g2tyg	2
Oja0HAA7W0qG7jXP	1
hmMO5sO5NvHa6To9	1
TSgH8DWQrDlMSjb6	1
58EqO3ObICkTQcaM	2
uTrfpUTgNrFxEtZr	0
wHJNT5TOjeobBH9r	2
3HJrzHp0JkClmMwX	1
6LrX23lzTJQbkYCd	2
r1yAR4Sbb1xtTuRC	1
Norlf9NsH315E6Jy	0
agj7eQyHFkVFygXz	0
RmZd66dedEUxHQbq	1
IaKqYjvp2d3MdeNj	1
XaoR779pADDZaMdC	1
BSE9gJ7A6Vd2I7SJ	1
nv1xVcb0OgFqSix3	1
6D6Cwewd4D7pr05i	2
ODOH7zRh5QNsJbjc	1
mrtjgviKQsncmzVY	1
8pbUOe7vB49H5FHK	0
vPBNXiCTgDcD4ud9	1
tQ2zNRQQSmbRiyzE	0
LNYpRp5Sd3YLhWlC	0
26R717jdPbnxWLPX	2
T995SHYCgb0ss0cj	0
42vSnSkAawNwb75M	0
rM00VkzXZJkdSfTQ	0
cIcQbpWj1gawhXxL	1
Gr4kX3YksOghdgN7	2
AYUJlc4xhoTjfVOO	0
DAKBC53J43eLukne	2
Q6eSZMhN7Grt0aGV	1
dkd16F5QHxQMFhhr	1
pqchKJ9HjMuurEKj	1
1rZDMKnIz2VxR8u5	0
x7nU18fKej6C1HDf	0
z9YbYON4elNBmpjK	0
f4mnwtOJTfdkzuUv	1
mNnEWUIOtjkuywtY	0
9Zdr4KRphEij4Xbj	0
As9d5koH3fTPsoiF	2
tg6PvrEVow7rLV7Q	1
XKk9QzBuRNRW7sKk	2
2an7rxQNB1o6aWsq	0
nWyYpq0Kzt57MfTV	1
jdlM3ZeQeMsCKDAU	1
949HS6wYg0eQAAZZ	1
cWA1qADuOIfA7GpA	0
ys4ucfxpBzkA8BL4	0
vDHjlFd75xC3WxJg	0
nL5qFvm3eotwcKnL	0
yDKxKkD0S3x2TvQd	2
QPWPF7q8hwJZjW9R	0
Ntcm9ruLBp92Itmh	2
artqAeKsRskMhaqr	2
jqXon8ImXZ9ulqpp	1
yvllQm2mS4LRKL9W	1
VstvKafH6RUcysUR	1
vUqDu2mmaTX2yqV2	2
x5HT4QWsvLvCGLkC	1
VwJkOW2ZV0y205bs	2
vvP3qNkadrOVFaQ7	0
34Sh2j4d51LveB3N	1
8b9qIlzC2VImQKWh	0
tQCML6T4jot1456r	0
Ie44JlAtFCqha4wc	1
rqOvA2l5S6q5USOZ	0
xlwUpmXTyMYTbxm8	2
PpaA31nj7qVdRgji	0
6CPHbXiVAh4z9Wsv	0
rlw0ELlu4LVFmu32	0
2RW51JuKcNmthEKY	1
PjtgBtKpJIFMy7U0	1
7VeDUx6RRk6y1D30	2
EzOguokM7ysEVEle	1
nXAHh4BWysCwkF2u	2
gg7Hq5HLRScFMBVY	1
no4tyvUNaKOEc4dT	2
OlZ1jcQ4CAuWZ3U9	2
vvSU6IkmxF5WkXUu	0
HykpLsOxRzN2Xtdd	1
O3uzmmS3HBa3BWgC	2
Bc2Qyvj2k2RYF1Qw	1
Xvbo95lcFV5FXIYM	2
DUA8ADVG8JBuxSlN	0
o9TzcO4MJGPR0eHM	0
Tb8Ju8agyM2z4YbF	1
sOh2QZnGzxx6ToPR	0
SCh2u4vJ0u6xEib6	2
YBmWwJraKOOdOTJa	2
25LvLlxBUnZpdg3L	1
5T8giZtSyMnCml8l	1
lIB53UEbijizNFsa	0
7WkUGtHpjJJDquG9	2
WWJgMfvQHKbSxllL	0
PrSmQLmawZtOPHq7	2
f5TkQNTaG5IxXV04	2
JSMAjB6umx9hsfUA	1
TJbhOMPqaTXuddIJ	1
Cl5Ekqsqodxgxb0t	2
88KDdOk1jkQw3kLS	0
83yVWdddQ39uVEpt	2
TPSCWGUcCxUK824J	2
658ojiDqAZHq3NkC	0
GnLc0ecOkMgwSGDu	1
d0heSCIeBGaQKPMr	1
ryxn1wE8X6DrtLcp	0
1NX8ZeNVTP3rlKe9	2
PWsZSuQOzujHrK5T	2
bCZtcAwZkZh3xSEu	1
VPQ65yhyDsxy4WI6	2
mwDJ4OBTrVymdcSQ	1
sBktnjmMQdV65o6F	2
QiUeqGdUBrszLUIQ	2
YPUJZyehLLGdapzk	2
E3cyEv3muwgqXvQG	1
duyBuC6tTceLYmN5	2
NF7yFW9t9o0DQvnK	2
L4rBRhZmPnetpiw7	1
8CrVrkdUShJGyBxJ	0
NU0Td52ixTOcHT2k	2
6WwUiFm7jSxGcObt	0
57U6nYKORmSuSJno	2
Hqxza9hg6tMC5FC7	1
TTbfwzEnrEzwl73I	0
XI6l332YBwui0FCC	2
Omi87YEhhbiUck9U	2
gMnV4lhqHogZSQqn	2
8IeDvXeJoeUTZhjC	1
3RmMYRml4wwOZI9D	2
22CfwVzLAbEVWHTu	1
CxIQyZfBgPEZyB10	2
RwoFkbQZkpdZSBKX	0
X3oKiJxVQtzZYBGE	1
3vHXSr4QZRdWdocB	2
LS5utNxBLhpIb1Bf	1
A4G6fm2TEv9ZlXbi	0
nKIw2YEttkcPstQg	2
Db3FDk5kNIEjlxnQ	2
bJeb6Bp3HIexILSL	2
qxOaTDhlFNshqZT8	1
4Y4RNJVSBPMnJ7fK	0
dW5b6vO3Y5e9G4z7	1
7sOzuLNiWRqCkyNr	0
BaeeS7nEuMtRmepd	1
A1juQ08X3TMOOhx4	0
FXijY7ZRTsLlpW0D	2
TGhVXcftVvzZYEay	0
N0pIZCIlVtO5HTEf	2
APNKKulED3RpW0Jd	2
ttlQzaRacMc0znbT	1
tLNGaOxqGFofT9ll	2
iLEJRWcOgeeOkKd1	0
9yYJji28BAchl13M	0
UdEATXC3dXNJvhR8	0
RpCurEbcnAX4QDuy	0
1yBxGkdYxBWU0wdx	2
WLTyN0owdKK3Tj2b	1
tN3Y2CdVtLvbLKir	0
LOy1C2NGMBFYuMYX	1
0kwRyEJ8U23C69Hy	0
8k4cgUiqYW2yhKaK	2
qqL9PsaexOFlZv4c	1
sWerDwWdOBnRBIrj	2
Hq2Lyv3GZlWzoWcH	1
k6sSrmmvuYpG0RJ4	2
FapXjMSEA3dqBSaO	0
SfLhAykMNZcqxgCI	1
J6pehXtcoozGclPe	2
WnSoSauAkNuSQgRM	1
u8kBzcpQOOU1vxom	2
JY8USBK1VgaVjrQF	0
AOv233dJdaywRJfN	2
EPN3Th6Ct8Bd76sO	1
rxDmKCI68DxxqUEO	1
vLz9CSsYhrm7VoX2	1
Kr77XCusnIw0DoBu	1
Rts7gdx0jtnjf1EY	0
pYqiSHquQIzXDAT9	1
KagytfowvmdKtxll	2
qs3icmqcGHC2AGRf	0
6612hM4z7hYYVrx6	1
F6Dod0OQpDNEXQw5	2
qE0PBeCXKp1C2mSa	0
LXOUnNrWmtzbCpZ5	0
7x0jdwaP6W8V6Rvr	2
6QzbHCOhqAtbw7wf	0
O6y7ZrHoa34pIPwH	2
LLbUBhESTE4TAcrF	2
lP1VPuhNKVIscEX8	0
H8FaEYWVTpVt0d3U	2
LwZy8a4RI1zK3Rio	0
jlvGZRgKMMfJ46KA	1
e8J9VBuHZzOG34XN	0
kmuxBXGsTuTD8uL5	2
wS9NlbspzCYOYerZ	1
Vjd7wCtsVmJrhjpx	0
YCaLT37gddCU92d0	2
JWUcqrIqAZL91hLP	0
iw2F0xlbAO531YJV	1
vmmjfIu14dGvEIHj	2
1fP0C4O4sMCibgVF	2
mAmEYh0Zd5QUSrb9	1
HXHqoLaBhvDqoKqV	0
AwUMI86hXWWyfCZe	1
Nt8K6zzYUzE1l0Tu	2
jL4uaaTvxABgu7pI	0
ZzzzVEQgXqh4BzgV	0
ACaPFr37vgducGov	2
tVbGCooWhQ2oNj3X	1
qy90qphIGxiZyfk9	0
8ia9L0HQYpbjJOX1	2
hFHgP4GlO2ZwVRV1	1
GekHmCYOEd3fI4DP	2
eEOdKHUxxvmf6kY9	1
SlYrCWmwwupjbzx9	0
MscUkLDvPOO5UZq6	1
qXWIih62dYimTjGq	0
GPnA5mjpNluTKHZS	1
P4Aqw4TBNNskyGN3	0
acD0JfnwhMeGICLs	2
S16P2OTOkGWMiiWS	0
oPNgY3UnsnzTzFbn	0
FGdGqPaqqMSMHWtc	2
o8jIPJ7mhcKr55XO	2
ljbXnWfvew8ZclHl	2
RYuRzfizR4ENwRQA	1
S24QBTG0msD9Lylg	1
hn9YBcabZaLXXdoi	2
ktVRTvPP0cRCfbfV	0
6rHScwPJOUyZESy3	2
